格网左下角经度（度）,格网右上角纬度（度）,格网相对Y坐标,格网相对X坐标,格网ID（唯一）,格网左下角纬度（度）,格网右上角经度（度）,格网编码,grid_id,lon,lat,station_id,spatial_type,coordinate_role,crs,source,quality_flag
114.5533,22.78,37,82,3486,22.77,114.5633,"82,37",3486,114.5583,22.775,SZ_GRID_3486,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.0533,22.62,21,32,1964,22.61,114.0633,"32,21",1964,114.0583,22.615000000000002,SZ_GRID_1964,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.1633,22.8,39,43,3631,22.79,114.1733,"43,39",3631,114.1683,22.795,SZ_GRID_3631,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.7433,22.86,45,1,4141,22.85,113.7533,"1,45",4141,113.7483,22.855,SZ_GRID_4141,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.1933,22.8,39,46,3634,22.79,114.2033,"46,39",3634,114.19829999999999,22.795,SZ_GRID_3634,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8433,22.86,45,11,4151,22.85,113.8533,"11,45",4151,113.8483,22.855,SZ_GRID_4151,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.2133,22.8,39,48,3636,22.79,114.2233,"48,39",3636,114.2183,22.795,SZ_GRID_3636,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.9133,22.86,45,18,4158,22.85,113.9233,"18,45",4158,113.9183,22.855,SZ_GRID_4158,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.2233,22.8,39,49,3637,22.79,114.2333,"49,39",3637,114.22829999999999,22.795,SZ_GRID_3637,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.9733,22.86,45,24,4164,22.85,113.9833,"24,45",4164,113.97829999999999,22.855,SZ_GRID_4164,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.2833,22.8,39,55,3643,22.79,114.2933,"55,39",3643,114.28829999999999,22.795,SZ_GRID_3643,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.2233,22.45,4,49,417,22.44,114.2333,"49,4",417,114.22829999999999,22.445,SZ_GRID_417,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.3433,22.8,39,61,3649,22.79,114.3533,"61,39",3649,114.3483,22.795,SZ_GRID_3649,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.0633,22.86,45,33,4173,22.85,114.0733,"33,45",4173,114.0683,22.855,SZ_GRID_4173,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.6233,22.44,3,89,365,22.43,114.6333,"89,3",365,114.6283,22.435000000000002,SZ_GRID_365,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.0833,22.86,45,35,4175,22.85,114.0933,"35,45",4175,114.0883,22.855,SZ_GRID_4175,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.3533,22.8,39,62,3650,22.79,114.3633,"62,39",3650,114.3583,22.795,SZ_GRID_3650,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.1633,22.86,45,43,4183,22.85,114.1733,"43,45",4183,114.1683,22.855,SZ_GRID_4183,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.3633,22.8,39,63,3651,22.79,114.3733,"63,39",3651,114.3683,22.795,SZ_GRID_3651,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.2433,22.86,45,51,4191,22.85,114.2533,"51,45",4191,114.2483,22.855,SZ_GRID_4191,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.4433,22.8,39,71,3659,22.79,114.4533,"71,39",3659,114.44829999999999,22.795,SZ_GRID_3659,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.2633,22.86,45,53,4193,22.85,114.2733,"53,45",4193,114.26830000000001,22.855,SZ_GRID_4193,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.5033,22.8,39,77,3665,22.79,114.5133,"77,39",3665,114.50829999999999,22.795,SZ_GRID_3665,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.3033,22.86,45,57,4197,22.85,114.3133,"57,45",4197,114.3083,22.855,SZ_GRID_4197,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.5233,22.8,39,79,3667,22.79,114.5333,"79,39",3667,114.5283,22.795,SZ_GRID_3667,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.3333,22.86,45,60,4200,22.85,114.3433,"60,45",4200,114.3383,22.855,SZ_GRID_4200,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.5433,22.8,39,81,3669,22.79,114.5533,"81,39",3669,114.5483,22.795,SZ_GRID_3669,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.3633,22.86,45,63,4203,22.85,114.3733,"63,45",4203,114.3683,22.855,SZ_GRID_4203,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.6233,22.8,39,89,3677,22.79,114.6333,"89,39",3677,114.6283,22.795,SZ_GRID_3677,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.4533,22.86,45,72,4212,22.85,114.4633,"72,45",4212,114.45830000000001,22.855,SZ_GRID_4212,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.7433,22.81,40,1,3681,22.8,113.7533,"1,40",3681,113.7483,22.805,SZ_GRID_3681,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.4933,22.86,45,76,4216,22.85,114.5033,"76,45",4216,114.4983,22.855,SZ_GRID_4216,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.7533,22.81,40,2,3682,22.8,113.7633,"2,40",3682,113.75829999999999,22.805,SZ_GRID_3682,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.5233,22.86,45,79,4219,22.85,114.5333,"79,45",4219,114.5283,22.855,SZ_GRID_4219,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.7733,22.81,40,4,3684,22.8,113.7833,"4,40",3684,113.7783,22.805,SZ_GRID_3684,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.1133,22.66,25,38,2338,22.65,114.1233,"38,25",2338,114.1183,22.655,SZ_GRID_2338,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8033,22.81,40,7,3687,22.8,113.8133,"7,40",3687,113.8083,22.805,SZ_GRID_3687,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.2433,22.66,25,51,2351,22.65,114.2533,"51,25",2351,114.2483,22.655,SZ_GRID_2351,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8133,22.81,40,8,3688,22.8,113.8233,"8,40",3688,113.8183,22.805,SZ_GRID_3688,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.3333,22.66,25,60,2360,22.65,114.3433,"60,25",2360,114.3383,22.655,SZ_GRID_2360,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8333,22.81,40,10,3690,22.8,113.8433,"10,40",3690,113.8383,22.805,SZ_GRID_3690,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.3833,22.66,25,65,2365,22.65,114.3933,"65,25",2365,114.3883,22.655,SZ_GRID_2365,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8733,22.81,40,14,3694,22.8,113.8833,"14,40",3694,113.8783,22.805,SZ_GRID_3694,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.2633,22.43,2,53,237,22.42,114.2733,"53,2",237,114.26830000000001,22.425,SZ_GRID_237,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.9033,22.81,40,17,3697,22.8,113.9133,"17,40",3697,113.9083,22.805,SZ_GRID_3697,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.4733,22.66,25,74,2374,22.65,114.4833,"74,25",2374,114.47829999999999,22.655,SZ_GRID_2374,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.9233,22.81,40,19,3699,22.8,113.9333,"19,40",3699,113.92830000000001,22.805,SZ_GRID_3699,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.5033,22.66,25,77,2377,22.65,114.5133,"77,25",2377,114.50829999999999,22.655,SZ_GRID_2377,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.9333,22.81,40,20,3700,22.8,113.9433,"20,40",3700,113.9383,22.805,SZ_GRID_3700,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.5533,22.66,25,82,2382,22.65,114.5633,"82,25",2382,114.5583,22.655,SZ_GRID_2382,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.9433,22.81,40,21,3701,22.8,113.9533,"21,40",3701,113.94829999999999,22.805,SZ_GRID_3701,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.5933,22.66,25,86,2386,22.65,114.6033,"86,25",2386,114.5983,22.655,SZ_GRID_2386,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.9933,22.81,40,26,3706,22.8,114.0033,"26,40",3706,113.9983,22.805,SZ_GRID_3706,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.6333,22.66,25,90,2390,22.65,114.6433,"90,25",2390,114.6383,22.655,SZ_GRID_2390,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.0733,22.81,40,34,3714,22.8,114.0833,"34,40",3714,114.0783,22.805,SZ_GRID_3714,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.7633,22.67,26,3,2395,22.66,113.7733,"3,26",2395,113.76830000000001,22.665,SZ_GRID_2395,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.3933,22.77,36,66,3378,22.76,114.4033,"66,36",3378,114.3983,22.765,SZ_GRID_3378,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8133,22.67,26,8,2400,22.66,113.8233,"8,26",2400,113.8183,22.665,SZ_GRID_2400,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.4233,22.77,36,69,3381,22.76,114.4333,"69,36",3381,114.42830000000001,22.765,SZ_GRID_3381,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8733,22.67,26,14,2406,22.66,113.8833,"14,26",2406,113.8783,22.665,SZ_GRID_2406,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.5233,22.79,38,79,3575,22.78,114.5333,"79,38",3575,114.5283,22.785,SZ_GRID_3575,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8033,22.65,24,7,2215,22.64,113.8133,"7,24",2215,113.8083,22.645,SZ_GRID_2215,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.5433,22.79,38,81,3577,22.78,114.5533,"81,38",3577,114.5483,22.785,SZ_GRID_3577,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.7433,22.65,24,1,2209,22.64,113.7533,"1,24",2209,113.7483,22.645,SZ_GRID_2209,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.5633,22.79,38,83,3579,22.78,114.5733,"83,38",3579,114.5683,22.785,SZ_GRID_3579,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.5833,22.64,23,85,2201,22.63,114.5933,"85,23",2201,114.5883,22.634999999999998,SZ_GRID_2201,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.6433,22.79,38,91,3587,22.78,114.6533,"91,38",3587,114.6483,22.785,SZ_GRID_3587,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.5633,22.64,23,83,2199,22.63,114.5733,"83,23",2199,114.5683,22.634999999999998,SZ_GRID_2199,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.5633,22.44,3,83,359,22.43,114.5733,"83,3",359,114.5683,22.435000000000002,SZ_GRID_359,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.5333,22.64,23,80,2196,22.63,114.5433,"80,23",2196,114.53829999999999,22.634999999999998,SZ_GRID_2196,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.7533,22.8,39,2,3590,22.79,113.7633,"2,39",3590,113.75829999999999,22.795,SZ_GRID_3590,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.4933,22.64,23,76,2192,22.63,114.5033,"76,23",2192,114.4983,22.634999999999998,SZ_GRID_2192,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8433,22.8,39,11,3599,22.79,113.8533,"11,39",3599,113.8483,22.795,SZ_GRID_3599,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.4033,22.64,23,67,2183,22.63,114.4133,"67,23",2183,114.4083,22.634999999999998,SZ_GRID_2183,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.5733,22.44,3,84,360,22.43,114.5833,"84,3",360,114.5783,22.435000000000002,SZ_GRID_360,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.3833,22.64,23,65,2181,22.63,114.3933,"65,23",2181,114.3883,22.634999999999998,SZ_GRID_2181,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8633,22.8,39,13,3601,22.79,113.8733,"13,39",3601,113.8683,22.795,SZ_GRID_3601,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.2733,22.64,23,54,2170,22.63,114.2833,"54,23",2170,114.2783,22.634999999999998,SZ_GRID_2170,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.9033,22.8,39,17,3605,22.79,113.9133,"17,39",3605,113.9083,22.795,SZ_GRID_3605,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.2533,22.64,23,52,2168,22.63,114.2633,"52,23",2168,114.25829999999999,22.634999999999998,SZ_GRID_2168,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.9133,22.8,39,18,3606,22.79,113.9233,"18,39",3606,113.9183,22.795,SZ_GRID_3606,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.1733,22.64,23,44,2160,22.63,114.1833,"44,23",2160,114.17830000000001,22.634999999999998,SZ_GRID_2160,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.9233,22.8,39,19,3607,22.79,113.9333,"19,39",3607,113.92830000000001,22.795,SZ_GRID_3607,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.1433,22.64,23,41,2157,22.63,114.1533,"41,23",2157,114.1483,22.634999999999998,SZ_GRID_2157,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.9533,22.8,39,22,3610,22.79,113.9633,"22,39",3610,113.95830000000001,22.795,SZ_GRID_3610,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.0433,22.64,23,31,2147,22.63,114.0533,"31,23",2147,114.0483,22.634999999999998,SZ_GRID_2147,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.9933,22.8,39,26,3614,22.79,114.0033,"26,39",3614,113.9983,22.795,SZ_GRID_3614,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.0233,22.64,23,29,2145,22.63,114.0333,"29,23",2145,114.0283,22.634999999999998,SZ_GRID_2145,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.0433,22.8,39,31,3619,22.79,114.0533,"31,39",3619,114.0483,22.795,SZ_GRID_3619,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.0533,22.63,22,32,2056,22.62,114.0633,"32,22",2056,114.0583,22.625,SZ_GRID_2056,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.5933,22.44,3,86,362,22.43,114.6033,"86,3",362,114.5983,22.435000000000002,SZ_GRID_362,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.9533,22.63,22,22,2046,22.62,113.9633,"22,22",2046,113.95830000000001,22.625,SZ_GRID_2046,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.1533,22.8,39,42,3630,22.79,114.1633,"42,39",3630,114.1583,22.795,SZ_GRID_3630,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.9033,22.63,22,17,2041,22.62,113.9133,"17,22",2041,113.9083,22.625,SZ_GRID_2041,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.1833,22.8,39,45,3633,22.79,114.1933,"45,39",3633,114.1883,22.795,SZ_GRID_3633,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8633,22.63,22,13,2037,22.62,113.8733,"13,22",2037,113.8683,22.625,SZ_GRID_2037,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.2033,22.8,39,47,3635,22.79,114.2133,"47,39",3635,114.20830000000001,22.795,SZ_GRID_3635,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.7733,22.63,22,4,2028,22.62,113.7833,"4,22",2028,113.7783,22.625,SZ_GRID_2028,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.2333,22.8,39,50,3638,22.79,114.2433,"50,39",3638,114.23830000000001,22.795,SZ_GRID_3638,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.7433,22.63,22,1,2025,22.62,113.7533,"1,22",2025,113.7483,22.625,SZ_GRID_2025,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.2433,22.8,39,51,3639,22.79,114.2533,"51,39",3639,114.2483,22.795,SZ_GRID_3639,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.6133,22.62,21,88,2020,22.61,114.6233,"88,21",2020,114.6183,22.615000000000002,SZ_GRID_2020,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.2533,22.8,39,52,3640,22.79,114.2633,"52,39",3640,114.25829999999999,22.795,SZ_GRID_3640,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.5633,22.62,21,83,2015,22.61,114.5733,"83,21",2015,114.5683,22.615000000000002,SZ_GRID_2015,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.2633,22.8,39,53,3641,22.79,114.2733,"53,39",3641,114.26830000000001,22.795,SZ_GRID_3641,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.5033,22.62,21,77,2009,22.61,114.5133,"77,21",2009,114.50829999999999,22.615000000000002,SZ_GRID_2009,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.3233,22.8,39,59,3647,22.79,114.3333,"59,39",3647,114.3283,22.795,SZ_GRID_3647,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.4533,22.62,21,72,2004,22.61,114.4633,"72,21",2004,114.45830000000001,22.615000000000002,SZ_GRID_2004,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.3333,22.8,39,60,3648,22.79,114.3433,"60,39",3648,114.3383,22.795,SZ_GRID_3648,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.4133,22.62,21,68,2000,22.61,114.4233,"68,21",2000,114.4183,22.615000000000002,SZ_GRID_2000,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.4033,22.8,39,67,3655,22.79,114.4133,"67,39",3655,114.4083,22.795,SZ_GRID_3655,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.3933,22.62,21,66,1998,22.61,114.4033,"66,21",1998,114.3983,22.615000000000002,SZ_GRID_1998,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.4133,22.8,39,68,3656,22.79,114.4233,"68,39",3656,114.4183,22.795,SZ_GRID_3656,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.3533,22.62,21,62,1994,22.61,114.3633,"62,21",1994,114.3583,22.615000000000002,SZ_GRID_1994,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.3833,22.85,44,65,4113,22.84,114.3933,"65,44",4113,114.3883,22.845,SZ_GRID_4113,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.3133,22.62,21,58,1990,22.61,114.3233,"58,21",1990,114.3183,22.615000000000002,SZ_GRID_1990,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.4033,22.85,44,67,4115,22.84,114.4133,"67,44",4115,114.4083,22.845,SZ_GRID_4115,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
