scenario_family,seed,decision_step,timestamp,condition_id,delay_min,missing_rate,noise_sigma,observation_seed,observation_digest,eligible_records,available_records,mapped_edge_coverage_mean
dual_center,8106,4,2023-09-07 13:00:00+08:00,C02,30,0.5,0.15,2671639078,fc2382b533c8dfb1ec690b2dc6a49fdba201bbc8e9a665ba3da58b0980f20b34,143,75,0.10127249626926606
dual_center,8106,4,2023-09-07 13:00:00+08:00,C03,60,0.2,0.15,2389965953,d3d5f7113d99f6e00b6005709125cae668ee52b4e4f60372eaef6b6fe615a31c,233,14,0.034744413504589185
dual_center,8106,4,2023-09-07 13:00:00+08:00,C04,10,0.5,0.0,2937870798,e28e794a94cb67a36032a1e3f127d7d3aa98e27186f09e104dcbce6a1c3fb8df,143,120,0.11646711205937983
dual_center,8106,4,2023-09-07 13:00:00+08:00,C05,30,0.0,0.05,2378701874,e5f8d909fb7b1f2becb4e77b50f20a22db60afc312a810aa144d99189cb0da04,304,160,0.11844642266625083
dual_center,8106,4,2023-09-07 13:00:00+08:00,C06,60,0.5,0.05,1394829680,f97453f44efb30d6e2165a8238ca264e839076e56a71de8555bb8f785da6ea7e,147,8,0.024035515216426887
dual_center,8106,4,2023-09-07 13:00:00+08:00,C07,0,0.2,0.15,621806708,58da59bd4f7f088c56d867ddc2286f82b05e0eab782925442b46ecdf9c004156,239,239,0.11844642266625083
dual_center,8106,8,2023-09-07 14:00:00+08:00,C00,0,0.0,0.0,1523396519,7f4ea6b287451b8617380d37c43bc60ecaa03ac3d083919f0a71a0b920dbf0ca,592,592,0.11844642266625083
dual_center,8106,8,2023-09-07 14:00:00+08:00,C01,10,0.2,0.05,3662208215,e3b1ee664a0d1f3e6ffda14060f6a38d9faa84632fc92a42277084a27a436a8a,462,425,0.11844642266625083
dual_center,8106,8,2023-09-07 14:00:00+08:00,C02,30,0.5,0.15,603788186,bc9fa1b2b3647360055362c3e047aec3b8125aaad8a67a6d78b2577c31bd76e3,286,216,0.11844642266625083
dual_center,8106,8,2023-09-07 14:00:00+08:00,C03,60,0.2,0.15,849249352,6422737ea6912174e1b8f2e9e36e379c3ca2d881956e13b24dc748c49c31b2bf,472,253,0.11844642266625083
dual_center,8106,8,2023-09-07 14:00:00+08:00,C04,10,0.5,0.0,3193433081,3506e9fe08c1ca0b31983631ef0e9bb472246cac663ce25ed644752c2f3834dc,317,289,0.11844642266625083
dual_center,8106,8,2023-09-07 14:00:00+08:00,C05,30,0.0,0.05,1117194622,626b85b60c8ae3b9779ab687de6eec1ee6eb5ac0ef944cffda61c088e1a94a78,592,448,0.11844642266625083
dual_center,8106,8,2023-09-07 14:00:00+08:00,C06,60,0.5,0.05,2077594039,c6959de2f50a0c005bc2d538c9227b4bc7f703c6d07fd637ee18eef955025590,315,165,0.11752069350895152
dual_center,8106,8,2023-09-07 14:00:00+08:00,C07,0,0.2,0.15,3885988201,11fcdd21db290c01c41bf05b620960a4b4a53b18ad85eccdfcdaa1f7cc452d65,464,464,0.11844642266625083
dual_center,8107,4,2023-09-07 13:00:00+08:00,C00,0,0.0,0.0,3078681485,5d01b79f2b9e12c3a09e9c90f216983c481b62a1a9681fee3331a8411e47aa4e,304,304,0.11844642266625083
dual_center,8107,4,2023-09-07 13:00:00+08:00,C01,10,0.2,0.05,1862474840,fa034ed3c0b890ab916656b232370dca483d7e28b4fe15d725f898fae4cb6245,248,208,0.11844642266625083
dual_center,8107,4,2023-09-07 13:00:00+08:00,C02,30,0.5,0.15,529583900,131f33227b7d7745f6a15ed33a999e5b37d248d469716149265e16d0b86317be,151,76,0.10864545814962938
dual_center,8107,4,2023-09-07 13:00:00+08:00,C03,60,0.2,0.15,732825660,a449375a0b33728cda6a98c93a5e8ec79cfd2e82f4530843830ec43c27c2c979,236,13,0.029927280600869372
dual_center,8107,4,2023-09-07 13:00:00+08:00,C04,10,0.5,0.0,2316393591,f069cc58bfe48ae83fc4aa1376f076f6141d420f9ec136f7a93645af07752596,157,132,0.11494439697422022
dual_center,8107,4,2023-09-07 13:00:00+08:00,C05,30,0.0,0.05,1955824901,aaed6d648487cd0b7c88522a5dbb514d384d4f1a60f90367a9a70185557cf1b9,304,160,0.11844642266625083
dual_center,8107,4,2023-09-07 13:00:00+08:00,C06,60,0.5,0.05,2448116423,5ed03e3e0f656865130826d5ae1c7243b19347a95998d41fc442f156636c7623,150,8,0.02056687964614837
dual_center,8107,4,2023-09-07 13:00:00+08:00,C07,0,0.2,0.15,3864421303,b9591136db0d3dca453948edc1b6ba9ca4767380b38520e3c732a41d2816f851,237,237,0.11844642266625083
dual_center,8107,8,2023-09-07 14:00:00+08:00,C00,0,0.0,0.0,1442858866,d772925f107feab791d43d214cdf93de0822a5caf9ee3e0c6f19f538eba3b3f8,592,592,0.11844642266625083
dual_center,8107,8,2023-09-07 14:00:00+08:00,C01,10,0.2,0.05,2226301353,5ee4fef0fee52793294565c79f02646f5fc808523dcfa905cfba1a155858ef2a,479,440,0.11844642266625083
dual_center,8107,8,2023-09-07 14:00:00+08:00,C02,30,0.5,0.15,360427915,25c558a2c2edafaa388141e390dd83cb7ca44a74dceb8fcba195c2979190f166,268,209,0.11488644452865988
dual_center,8107,8,2023-09-07 14:00:00+08:00,C03,60,0.2,0.15,3801433002,dd0d5b695bf015a2fa6b6c01da7a7011cb65a4ef5e28b87d48479e36a4718178,465,236,0.11844642266625083
dual_center,8107,8,2023-09-07 14:00:00+08:00,C04,10,0.5,0.0,1283391929,7cfeb4bff1ae00b0fd8750b12ca618c35bf56a5bd80e7a5a6d100f17503a5ce1,284,261,0.11844642266625083
dual_center,8107,8,2023-09-07 14:00:00+08:00,C05,30,0.0,0.05,3260617645,5353121c1f0a9ea0bfd41428a1e19d09e40e7ab7deb9801e7fcbe538a96b974b,592,448,0.11844642266625083
dual_center,8107,8,2023-09-07 14:00:00+08:00,C06,60,0.5,0.05,1810475662,5ea34b6c83c815dc5a21ee9a7ed88769f729a05026be63022793619f445e2215,303,152,0.1144422616501506
dual_center,8107,8,2023-09-07 14:00:00+08:00,C07,0,0.2,0.15,3304564700,543061fc99a621f2b0df8fed1bd27c687db46a59dd54aee7074c73fd13697cbd,451,451,0.11844642266625083
dual_center,8108,4,2023-09-07 13:00:00+08:00,C00,0,0.0,0.0,115447464,59f2dc365caddc2182e6eb2f06808d4fb5925b423427a26520de83242bf39dee,304,304,0.11844642266625083
dual_center,8108,4,2023-09-07 13:00:00+08:00,C01,10,0.2,0.05,1731105662,05b1afeafaf86cf9b9d711acefa0da2a1349367dda8ab99b5531d5f52057aac3,244,204,0.11844642266625083
dual_center,8108,4,2023-09-07 13:00:00+08:00,C02,30,0.5,0.15,2792264083,e0018462c9cdff10413dfc604f3cac8cda0b6256d838dd0bc487d6eabfb8a670,168,86,0.10661441501771637
dual_center,8108,4,2023-09-07 13:00:00+08:00,C03,60,0.2,0.15,2064408124,e957a428c70e717d03f5f300c47223e944518760038d934aec855337d39fc5da,246,14,0.03392094697732435
dual_center,8108,4,2023-09-07 13:00:00+08:00,C04,10,0.5,0.0,2833398685,51507b30456e88a138b354de0f40b56e5afb104142069557c740f7131012e940,159,137,0.11603695555571196
dual_center,8108,4,2023-09-07 13:00:00+08:00,C05,30,0.0,0.05,3184096887,c4748457563f13ac298a4557b46608c2639e5e4e6a82bb38e4f4a767c2d1b5fe,304,160,0.11844642266625083
dual_center,8108,4,2023-09-07 13:00:00+08:00,C06,60,0.5,0.05,4131832626,58a3a7cce7740f25cd70394370a6d622528419977a66fffedec6899282ececfc,154,7,0.02058121690915823
dual_center,8108,4,2023-09-07 13:00:00+08:00,C07,0,0.2,0.15,203366756,50d07da4dc6c01874a9bed6de140fc89320004d5d2e9f8f4df3549abd13275ae,240,240,0.11844642266625083
dual_center,8108,8,2023-09-07 14:00:00+08:00,C00,0,0.0,0.0,2558189691,6c16c60576006abe963af63c7324b8326c58ff248c176d091d220fc2eb83c2a6,592,592,0.11844642266625083
dual_center,8108,8,2023-09-07 14:00:00+08:00,C01,10,0.2,0.05,1859235260,29144767ae7e4f3f145f98482c34e1418f82ec52e49d5849fc0867ca38a8a5c5,474,443,0.11844642266625083
dual_center,8108,8,2023-09-07 14:00:00+08:00,C02,30,0.5,0.15,3777331806,348774ad0970ae021198042f38f97e3597c6cbef3f4472e61ba3952c1d295ba8,298,233,0.11844642266625083
dual_center,8108,8,2023-09-07 14:00:00+08:00,C03,60,0.2,0.15,3051209256,0c9680d6ff5e31532648a26bc42dbcf58ce85ea179bd52a7c2135725dcd32540,465,236,0.11844642266625083
dual_center,8108,8,2023-09-07 14:00:00+08:00,C04,10,0.5,0.0,2350143081,b67203c053d0e9e0a3171cff3ac279811dd8f6ce9df7b7d02ecd899fd35cdc3a,290,270,0.11844642266625083
dual_center,8108,8,2023-09-07 14:00:00+08:00,C05,30,0.0,0.05,2022610598,72534b656ba5ad39d724b9961abd4a636ed889369b4beacdf44cf23b33ce1898,592,448,0.11844642266625083
dual_center,8108,8,2023-09-07 14:00:00+08:00,C06,60,0.5,0.05,1979240113,edcb5e92dfa5402ac33ad44ca17948525e277ed7dfdf7d8c4860a2461612067b,297,153,0.1154367038518062
dual_center,8108,8,2023-09-07 14:00:00+08:00,C07,0,0.2,0.15,3923791354,6029f7dd0e27a2e3c678569fbc1f5c94bafa26db38dda20f39c18d9fff421acb,462,462,0.11844642266625083
dual_center,8109,4,2023-09-07 13:00:00+08:00,C00,0,0.0,0.0,1100447985,e831e5e8aca787a2e640956f4d58c10ae1e9847d118f866accf459fcdfb6f9ee,304,304,0.11844642266625083
dual_center,8109,4,2023-09-07 13:00:00+08:00,C01,10,0.2,0.05,4228638723,87d2b0cc12146bc726be9913af679ff11656384a6eb74114f9e9706d96bb526d,240,200,0.11844642266625083
dual_center,8109,4,2023-09-07 13:00:00+08:00,C02,30,0.5,0.15,1971168449,b047a84ed550f098321f0e454949dc244788f6f2e93ea257b99c1507d1294dc4,157,79,0.10524647247603752
dual_center,8109,4,2023-09-07 13:00:00+08:00,C03,60,0.2,0.15,3523192800,4fea9baffce5af83e9a15e74899d549931911c964fd096a2114edffb18511415,254,13,0.02791754749702452
dual_center,8109,4,2023-09-07 13:00:00+08:00,C04,10,0.5,0.0,494607071,a66c8bbe4d3315aa5cc5ef54d59301c5cfd24544666cf68239c835aa31e8081b,133,110,0.10918622383431627
dual_center,8109,4,2023-09-07 13:00:00+08:00,C05,30,0.0,0.05,3011786855,9d0feee9673d6725335302e9813ae36a976b6eec75c5ca9015ce03a1b9ff7f20,304,160,0.11844642266625083
dual_center,8109,4,2023-09-07 13:00:00+08:00,C06,60,0.5,0.05,1967596920,53de5666df66aff9094746cc35036d4ec324b38512e40d6b4b0a2db438e3a125,158,10,0.021282556228546717
dual_center,8109,4,2023-09-07 13:00:00+08:00,C07,0,0.2,0.15,564453012,3b9683dd7dd80ddf202b22ba2ac19e0cc2e527e1a9c5b6fa3d8bd1c533aa1a89,236,236,0.11844642266625083
dual_center,8109,8,2023-09-07 14:00:00+08:00,C00,0,0.0,0.0,959417123,b126e72301b95c40bf2cc3447a84f56b6d906f59b29aafb3122f365b371da03b,592,592,0.11844642266625083
dual_center,8109,8,2023-09-07 14:00:00+08:00,C01,10,0.2,0.05,958998242,74b6df047aca271b3e3231402bc84f489c800bf6328e5623c4a4dcf565f6c322,470,431,0.11844642266625083
dual_center,8109,8,2023-09-07 14:00:00+08:00,C02,30,0.5,0.15,3327225797,02379e800e0e0de4e8807a14cfb3505561b2abf383b08c51e795e1d2dc2f35ce,292,225,0.11844642266625083
dual_center,8109,8,2023-09-07 14:00:00+08:00,C03,60,0.2,0.15,2018173137,7dda15293fcaab8bb6a3b5f5c101a50890b548d862fe5297c5ac6ea10476526b,479,251,0.11844642266625083
dual_center,8109,8,2023-09-07 14:00:00+08:00,C04,10,0.5,0.0,1573081346,7a35df87d1f47b2f3027ec256760262ac0714750f81c5aa84bf499b85a6fc117,288,260,0.11844642266625083
dual_center,8109,8,2023-09-07 14:00:00+08:00,C05,30,0.0,0.05,3925187071,a85fd0b4ff3cac46f0ad9974c9889fe7db0d69a9cc0a797259c2c8bf4f2911af,592,448,0.11844642266625083
dual_center,8109,8,2023-09-07 14:00:00+08:00,C06,60,0.5,0.05,3333453272,7b7ab8641c896a6ed175d628cc3aaf756cfd120cc40101ad778e26089652cc51,286,148,0.10898359229843303
dual_center,8109,8,2023-09-07 14:00:00+08:00,C07,0,0.2,0.15,3067069332,cde3f8c389e0e2f46c37be391ef9ff87cfa07ed08be0e0f88ce6cba199e04e39,459,459,0.11844642266625083
dual_center,8110,4,2023-09-07 13:00:00+08:00,C00,0,0.0,0.0,518022000,46652f48d1910af683773f7ff913a909a6047f185d3bebe4694b30f3ab4c59dc,304,304,0.11844642266625083
dual_center,8110,4,2023-09-07 13:00:00+08:00,C01,10,0.2,0.05,2336036687,95e233386bee97add6b3a9696c104403f8db0ff87f2820874b5c3877a2d61c56,245,205,0.11844642266625083
dual_center,8110,4,2023-09-07 13:00:00+08:00,C02,30,0.5,0.15,733423838,43a6e6649e53447dff59d1e3eea9fed0deaf444f5b2fbe4895effb35724d2134,157,81,0.11157974744221155
dual_center,8110,4,2023-09-07 13:00:00+08:00,C03,60,0.2,0.15,1451722901,d8a8f16fb96b02786d8a1dca452d2aa7f017b0ac71361b0ace1964e9f055074e,253,12,0.03412003112901253
dual_center,8110,4,2023-09-07 13:00:00+08:00,C04,10,0.5,0.0,2324212582,50d2f05baa1b9162ab9ae2550248783292110ab96505e64f093e817a26c37416,152,133,0.11844642266625083
dual_center,8110,4,2023-09-07 13:00:00+08:00,C05,30,0.0,0.05,1926713146,103d1bab8d2824e699f75adf55f345a717f0bad276d79d90dcdd77bacf402f70,304,160,0.11844642266625083
dual_center,8110,4,2023-09-07 13:00:00+08:00,C06,60,0.5,0.05,1179758955,2e18bb536a0726ce73e2dad51caf7b1b758ebcf1e4659483edeb03fe8a5b38e3,150,5,0.014411815720967832
dual_center,8110,4,2023-09-07 13:00:00+08:00,C07,0,0.2,0.15,3742496694,faf26fed6d852526d3be2c2c15a3785783b599e1b157e8c32c5748ee03b6e6af,243,243,0.11844642266625083
dual_center,8110,8,2023-09-07 14:00:00+08:00,C00,0,0.0,0.0,533116021,d1f6c7143c1a1b50b0a3e74a8fc873453390168c3a75d139adf9446ceef04cf1,592,592,0.11844642266625083
dual_center,8110,8,2023-09-07 14:00:00+08:00,C01,10,0.2,0.05,2145176206,dc202a3b3fef0819a019bdfd5d583d18a845cf36dc17a5fdc82fd8a9a8e3c9c5,479,438,0.11844642266625083
dual_center,8110,8,2023-09-07 14:00:00+08:00,C02,30,0.5,0.15,1144986562,bdb24df0c76cd0f85b64a1fd0db99f1cd5f9c0cc1325d4361930be00da020860,283,207,0.11844642266625083
dual_center,8110,8,2023-09-07 14:00:00+08:00,C03,60,0.2,0.15,668835745,670145b9a30daeb7a2b2c8ba2420b5e1e372e8e2d97089e8ea61bd92bbdcf3b2,479,238,0.11844642266625083
dual_center,8110,8,2023-09-07 14:00:00+08:00,C04,10,0.5,0.0,3331207226,8ae4c8665103e6747c41ad4bbff19fcf0915f429ae2ee248ef1193b8bf5b08a6,315,287,0.11844642266625083
dual_center,8110,8,2023-09-07 14:00:00+08:00,C05,30,0.0,0.05,2202626793,fbbc89af605b2a803a138b357232f856375df39c319ae40d13ebd436e10c6e69,592,448,0.11844642266625083
dual_center,8110,8,2023-09-07 14:00:00+08:00,C06,60,0.5,0.05,1746645890,38b27b26ab7411caa658317baf50da356fe3050d33dc42f4c02431cea75aa8e8,304,158,0.11844642266625083
dual_center,8110,8,2023-09-07 14:00:00+08:00,C07,0,0.2,0.15,2415205426,1335b6f9161cbf92a4cb1ecfddbfeb266df0b3a508690d9f7d61650a5cb55591,474,474,0.11844642266625083
dual_center,8111,4,2023-09-07 13:00:00+08:00,C00,0,0.0,0.0,1538067772,e3b4bbe7d74c9a346e3dbd775c2d3207fdb3aeb6e5235d1bab62c226f3478700,304,304,0.11844642266625083
dual_center,8111,4,2023-09-07 13:00:00+08:00,C01,10,0.2,0.05,2417815064,6369c1eef812126ddd640c5f8dd27c41b2825a4a28344fbe3d79e8e32d5c4dd2,239,202,0.11844642266625083
dual_center,8111,4,2023-09-07 13:00:00+08:00,C02,30,0.5,0.15,467783183,4b8ff8ddd4172ae2393a6793ff808188af35f12446f7cab39d0a40c406f8c2ec,170,92,0.11305898201073043
dual_center,8111,4,2023-09-07 13:00:00+08:00,C03,60,0.2,0.15,2196380330,64319983637e569abd169b6305333eca43c9252e5b5333d69ddac3b3c4d744c8,242,11,0.02594386580263861
dual_center,8111,4,2023-09-07 13:00:00+08:00,C04,10,0.5,0.0,1007026478,01bbbd7ce3ba2d977daefa1226ed1b83e89297c8481ae20c470c2391867e7713,148,126,0.11591199764008595
dual_center,8111,4,2023-09-07 13:00:00+08:00,C05,30,0.0,0.05,961442538,05f1418ff36167391614cc2890b4b8cda555a628a5c3346338a2defdf5c7a7ef,304,160,0.11844642266625083
dual_center,8111,4,2023-09-07 13:00:00+08:00,C06,60,0.5,0.05,3530529225,fbaf4579f5d08e57e115eb79e5e866404546307a62345b72c1132a88dd6d0550,145,8,0.024307378130596864
dual_center,8111,4,2023-09-07 13:00:00+08:00,C07,0,0.2,0.15,3644382730,a734adadc01e96460c41a0775d3bd56d8f6b0119abacd9a388e58085b5bf8a39,247,247,0.11844642266625083
dual_center,8111,8,2023-09-07 14:00:00+08:00,C00,0,0.0,0.0,197476053,22cf5e50c8499f4fda5fc0759173c2187a9ccd3d40eb7f8e565ed070c97f2f7a,592,592,0.11844642266625083
dual_center,8111,8,2023-09-07 14:00:00+08:00,C01,10,0.2,0.05,1007105375,9b5e171ea21e519521a7ad3c0d439dddc910a491d78c0fb25636d9453331d6c5,468,429,0.11844642266625083
dual_center,8111,8,2023-09-07 14:00:00+08:00,C02,30,0.5,0.15,192350041,9eed19590a905a63ee1d7c98b80ca9d122c27b3adff0daa077d488ba0dfc11df,283,212,0.11844642266625083
dual_center,8111,8,2023-09-07 14:00:00+08:00,C03,60,0.2,0.15,457065811,a3b559ff2bbccedca95522a9e7c103f0a820307011db528e42fd86778e3acbba,476,242,0.11844642266625083
dual_center,8111,8,2023-09-07 14:00:00+08:00,C04,10,0.5,0.0,1042835113,b5ab5bc2e2a8c5edd1f4bf0d54a544b8bbcee302f812ca2e29f84f15765df899,317,290,0.11844642266625083
dual_center,8111,8,2023-09-07 14:00:00+08:00,C05,30,0.0,0.05,3012315380,afc05b94b8a5273cbb0f6638e8f7ff0ac5d27e317f40c5974d201746803ca275,592,448,0.11844642266625083
dual_center,8111,8,2023-09-07 14:00:00+08:00,C06,60,0.5,0.05,3156034384,1aa68eb8284a39b6e77fc214c22ecea0ab229d7e489623069094dc4dc378d09d,296,142,0.11667868995387808
dual_center,8111,8,2023-09-07 14:00:00+08:00,C07,0,0.2,0.15,1143878044,13372e41666808563e8d89aebd615ac31737af9a6f4a9a1a6bf2471929111997,486,486,0.11844642266625083
dual_center,8112,4,2023-09-07 13:00:00+08:00,C00,0,0.0,0.0,3804487014,3a34399f9599fd999277d7081228461ddee228830cd1f1a35c0b124d89ac067b,304,304,0.11844642266625083
dual_center,8112,4,2023-09-07 13:00:00+08:00,C01,10,0.2,0.05,1509515882,3ba94a90632ec5f6cd3a1d289757ef3ea4f996395c84484f48f58ceccb360df8,243,205,0.11844642266625083
dual_center,8112,4,2023-09-07 13:00:00+08:00,C02,30,0.5,0.15,2565077903,a636e8bc32774637298c3c798e3df4416072f3232ea4005d8f0e2c8f8def6e56,149,77,0.10286579845716105
dual_center,8112,4,2023-09-07 13:00:00+08:00,C03,60,0.2,0.15,3915762597,6149b0a65cbfa1d2a85457cf82f7f3609eab3dc0f59c7257d3e2e8e96a510eaf,247,13,0.03459281148894118
dual_center,8112,4,2023-09-07 13:00:00+08:00,C04,10,0.5,0.0,1608678209,a738b69d8bf06efb5182f2274ee880c7a05863f0633e763ab6d5f7dd5610e7f7,162,138,0.11479842232415559
dual_center,8112,4,2023-09-07 13:00:00+08:00,C05,30,0.0,0.05,3597476168,c3f827f40856a103ce6d4f3c58d1f2803d49b50ac23cdb4afce9f03bc8ce85d8,304,160,0.11844642266625083
dual_center,8112,4,2023-09-07 13:00:00+08:00,C06,60,0.5,0.05,4267792491,9aeeb11fd170344b64c11890af9e2ddc6bf6d5b900bfd34d11339666da54944f,158,13,0.03483196376256962
dual_center,8112,4,2023-09-07 13:00:00+08:00,C07,0,0.2,0.15,2632724392,1fd6cb52c7f3abfae4405b9f7cbfd9007a97e577cb1dfe72bee79a01d42a48ab,250,250,0.11844642266625083
dual_center,8112,8,2023-09-07 14:00:00+08:00,C00,0,0.0,0.0,4200967408,b5919ebaa34b3ba2e00d0c856a78668e927501a9c96c1aa661425e3e63ed1407,592,592,0.11844642266625083
dual_center,8112,8,2023-09-07 14:00:00+08:00,C01,10,0.2,0.05,2929161237,6338b22aad6fb173f7f3cfc7238ad2f1ef9a2660178f99d896ca1e9a08adb0f5,466,434,0.11844642266625083
dual_center,8112,8,2023-09-07 14:00:00+08:00,C02,30,0.5,0.15,1609603139,d9d727d31afd37dad2c4b66fd0c5af42cbd8dc26b356d7052a95012ffe121203,303,224,0.11844642266625083
dual_center,8112,8,2023-09-07 14:00:00+08:00,C03,60,0.2,0.15,995141552,622a3f5fac687879f04aaab0c4c92274796d105408446bcf3bf7e122f889669e,462,241,0.11844642266625083
dual_center,8112,8,2023-09-07 14:00:00+08:00,C04,10,0.5,0.0,927901905,189e675bb82580026fec5b50137ada445b41a39f823cd0c8db09c935bf8ed8bd,279,258,0.11844642266625083
dual_center,8112,8,2023-09-07 14:00:00+08:00,C05,30,0.0,0.05,2199151487,92c2fe6b62fc46dbdee7e23fccb6417d9132f68ed2a8b483afbedf1ec6bbafe1,592,448,0.11844642266625083
dual_center,8112,8,2023-09-07 14:00:00+08:00,C06,60,0.5,0.05,1803972974,5c4d3e78fcb768d51f8838565a795af16cc8fa756d0dac05af4b651c111f186f,298,153,0.11844642266625083
dual_center,8112,8,2023-09-07 14:00:00+08:00,C07,0,0.2,0.15,535769100,4941b82d62bb0176ac0da1c62f013d4a78001b4d6ca5292eed875dbdcdccfb53,486,486,0.11844642266625083
anisotropic_band,8101,4,2023-09-07 13:00:00+08:00,C00,0,0.0,0.0,1250486380,54b612db2ee046c34f9358274d9fccaddba89a65f612d145100b3aef40f0aa15,304,304,0.11844642266625083
anisotropic_band,8101,4,2023-09-07 13:00:00+08:00,C01,10,0.2,0.05,4056566021,dc588ab269cfe46bd9da62af0b8dd2809bf02dc68e3bbcab96fb4cc51075811c,250,210,0.11844642266625083
anisotropic_band,8101,4,2023-09-07 13:00:00+08:00,C02,30,0.5,0.15,1025538619,954559bb07f22df79ba5556054467c62741dbdbafdb27ecf8184fa6d74582109,155,78,0.1054447124498381
anisotropic_band,8101,4,2023-09-07 13:00:00+08:00,C03,60,0.2,0.15,2588800534,45cf4c7074f583a2ead3175babd0f1362fb23b01c9b30d6d5cf59471d63880ab,241,10,0.02368339222815675
anisotropic_band,8101,4,2023-09-07 13:00:00+08:00,C04,10,0.5,0.0,380085668,37d8e274c76ec834f02b9636ddf7ade64b5d2a92da541b9ade1eb0b28839545b,153,125,0.1144102956982022
anisotropic_band,8101,4,2023-09-07 13:00:00+08:00,C05,30,0.0,0.05,3400298190,0547ce20bd34bb127eba59dceeb62111873146a81ca2f52e3a5f89d5328fef13,304,160,0.11844642266625083
anisotropic_band,8101,4,2023-09-07 13:00:00+08:00,C06,60,0.5,0.05,3704595954,88dcef8686b6be61d50e0b0f6dff984ca16cc12279447284380d0bc74013aa13,151,10,0.028626545354626897
anisotropic_band,8101,4,2023-09-07 13:00:00+08:00,C07,0,0.2,0.15,1307516452,261b04b40194fe3a6348b0ef1c67019163924d7df72c477f0dd5232430318dc9,240,240,0.11844642266625083
anisotropic_band,8101,8,2023-09-07 14:00:00+08:00,C00,0,0.0,0.0,804584954,d16a53ec757233ac606362727418ccad05a83e6af7ed93c6f26430b7005f6cc6,592,592,0.11844642266625083
anisotropic_band,8101,8,2023-09-07 14:00:00+08:00,C01,10,0.2,0.05,2374486197,5a22033d59d7b5c5c0298a35881ef23034a074acece37e8674a8b39706ddfaaa,468,433,0.11844642266625083
anisotropic_band,8101,8,2023-09-07 14:00:00+08:00,C02,30,0.5,0.15,574293922,efbe7a3b1ae5b838d10a832a319508d6f1132c5d319f8f9df80ddd0357b7dc39,321,249,0.11844642266625083
anisotropic_band,8101,8,2023-09-07 14:00:00+08:00,C03,60,0.2,0.15,1052069201,7eab5a736cf27f7761cb0c2a2076af2bd3049a406ff6b67e28cb49f295b350d3,474,237,0.11844642266625083
anisotropic_band,8101,8,2023-09-07 14:00:00+08:00,C04,10,0.5,0.0,2849044046,ca0337f2d5696e0f33ccfc7aa5b1b69e2040d74b512a546a20bf43e3df4e186b,296,272,0.11844642266625083
anisotropic_band,8101,8,2023-09-07 14:00:00+08:00,C05,30,0.0,0.05,3657718657,27ae71d7ebea5ca2f7d934a6dc2e03732616e25b0501f5209c845a621f7da49a,592,448,0.11844642266625083
anisotropic_band,8101,8,2023-09-07 14:00:00+08:00,C06,60,0.5,0.05,463173018,66929fcc499b255c2332ffd776287fdb1095ac57e19549e0916a8d07067e2b6b,313,168,0.11844642266625083
anisotropic_band,8101,8,2023-09-07 14:00:00+08:00,C07,0,0.2,0.15,725973434,551ead75c38c543e9c75d930c1be0b86991ae5139a38825c0deea101ba929f9a,465,465,0.11844642266625083
anisotropic_band,8102,4,2023-09-07 13:00:00+08:00,C00,0,0.0,0.0,1578381697,d4599d99f44f8762cc95f4656b559f9bd1410d88e4101be1d8cb834f6c8a61ad,304,304,0.11844642266625083
anisotropic_band,8102,4,2023-09-07 13:00:00+08:00,C01,10,0.2,0.05,1359276591,b8d99d0821d5304ac226b6089898c000c9eeb60ffe54ae9826c6c3bf5ec2edb2,246,209,0.11844642266625083
anisotropic_band,8102,4,2023-09-07 13:00:00+08:00,C02,30,0.5,0.15,2521520170,3541d5a351254f722d2bab7d0afb1954c207f7afe3762cc7507f925f47e8685a,152,72,0.09724568742626447
anisotropic_band,8102,4,2023-09-07 13:00:00+08:00,C03,60,0.2,0.15,1005439405,606fdcd7ffb0b14ae12b415bd3da0f6f809825fa69b19d4428e6474fe0764e74,240,11,0.02811237249898366
anisotropic_band,8102,4,2023-09-07 13:00:00+08:00,C04,10,0.5,0.0,903392761,c0197b477c6e722e8d7b43478c6b86edcb111dbbd650559b6aac65eb924fe671,139,113,0.1162882671510707
anisotropic_band,8102,4,2023-09-07 13:00:00+08:00,C05,30,0.0,0.05,605878156,f74c25a7b8ee2bc248a7876f6010309473155555d437d0309b063d0838c9048a,304,160,0.11844642266625083
anisotropic_band,8102,4,2023-09-07 13:00:00+08:00,C06,60,0.5,0.05,465354509,2089464594c6ad79ce2092062452f4e70304ac5d2c827e4d9590d7146ae0aede,161,10,0.02192165398101212
anisotropic_band,8102,4,2023-09-07 13:00:00+08:00,C07,0,0.2,0.15,915041627,fb10afe275087363f489654131ac7b4668c78f57eae0ba35803cd03965a29a5d,240,240,0.11844642266625083
anisotropic_band,8102,8,2023-09-07 14:00:00+08:00,C00,0,0.0,0.0,876937566,3c4509ad67fe4f44fefe11d43ede3ff659cab79829a558f2fd88a4dc69f8fd30,592,592,0.11844642266625083
anisotropic_band,8102,8,2023-09-07 14:00:00+08:00,C01,10,0.2,0.05,1208272290,3ee35a1b2b4ed45f9c15f1f59d43fa0ca50329d4a622d2ee64b71e4477727a42,469,432,0.11844642266625083
anisotropic_band,8102,8,2023-09-07 14:00:00+08:00,C02,30,0.5,0.15,1259735189,428dd9d49f0ed23a82aa78d0fe91a87815df91b73e800ce0bab9869690b1931b,329,247,0.11844642266625083
